Age,Education,Default,Balance,Housing,Loan,Duration,Campaign,Pdays,Previous,Poutcome,Deposit,Job_management,Job_blue-collar,Job_technician,Job_admin,Job_services,Job_retired,Job_self-employed,Job_student,Job_umemployed,Job_entrepreneur,Job_housemaid,Married,divorced,Contact_cellular,Contact_telephone,Season_1,Season_2,First half of month
41,2,0,305,1,0,174,2,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
42,1,0,260,1,0,175,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
59,3,0,258,1,0,33,1,173,1,success,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
58,1,0,0,0,0,506,1,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
32,2,0,72,0,0,88,9,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
56,1,0,145,1,0,124,2,9,2,other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
50,3,0,2564,1,0,124,4,113,8,failure,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,1,0,7811,0,0,143,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
59,2,0,5744,0,0,632,1,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
47,1,0,673,1,1,118,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
54,2,0,602,0,0,101,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,2,0,9374,1,0,7,8,185,1,failure,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
37,3,0,5016,0,0,119,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
29,2,0,508,1,1,262,5,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,1,0,156,1,0,219,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33,3,0,0,1,0,310,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32,3,0,12,0,0,321,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
53,2,0,7984,1,0,151,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
33,2,0,255,1,1,588,2,184,2,failure,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
36,3,0,211,1,0,146,2,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
43,2,0,1854,0,0,131,2,197,1,success,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
45,3,0,-497,1,1,217,1,176,1,failure,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
52,2,0,431,0,0,73,17,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
48,2,0,-314,1,0,7,5,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
40,3,0,552,0,0,761,8,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
31,2,0,465,1,0,259,3,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
34,2,0,544,1,0,257,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
54,1,0,-636,1,0,324,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,3,0,7780,0,0,364,1,355,1,other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
55,1,0,274,0,0,7,5,-1,0,unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
33,3,0,1148,0,0,299,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,3,0,67,0,1,156,3,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59,2,0,914,0,0,192,1,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
40,2,0,1293,1,0,128,3,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
45,2,0,111,1,0,173,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32,3,0,937,0,0,90,1,94,2,failure,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
50,1,0,605,1,0,200,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
58,2,0,1457,1,0,144,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
38,3,0,1617,1,0,691,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
57,2,0,29207,1,0,232,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,2,0,812,1,0,245,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
69,1,0,324,0,0,875,1,189,4,success,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
26,2,0,1327,0,0,171,4,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,2,0,482,0,0,86,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
49,2,0,134,1,1,265,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,1,0,347,0,0,167,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
37,2,0,1824,1,0,112,2,324,2,other,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
55,1,0,410,0,1,221,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
36,3,0,-38,1,0,784,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,2,0,581,1,0,845,1,152,6,failure,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
30,2,0,3100,1,0,154,4,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,2,0,0,1,1,201,4,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
50,2,0,1138,0,0,219,10,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
53,1,0,0,0,0,209,5,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
39,2,0,304,1,1,323,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
31,3,0,313,1,0,114,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
49,1,0,1898,0,0,159,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
35,2,0,142,1,0,315,2,196,4,failure,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
45,1,0,4696,0,0,99,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,2,0,135,0,0,112,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
47,1,0,574,1,0,137,5,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
37,1,0,1322,1,0,14,8,185,1,other,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,3,0,703,0,0,169,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
41,3,0,0,0,0,91,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
35,2,0,1,1,0,173,8,-1,0,unknown,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
60,1,0,55,0,0,207,1,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
58,2,0,786,1,0,165,3,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
28,3,0,22,1,0,59,3,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
57,2,0,890,0,0,343,4,-1,0,unknown,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
35,3,0,451,1,0,220,6,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
54,3,0,59,1,0,268,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
31,3,0,15,0,0,119,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32,2,0,15341,0,0,738,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,2,0,-273,0,0,119,2,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
35,3,1,28,0,1,259,1,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
33,2,0,58,0,0,144,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,2,0,103,1,0,109,4,267,6,failure,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
46,2,0,244,1,0,244,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,2,0,0,0,0,115,4,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
49,2,0,880,1,1,22,3,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
56,3,0,-141,0,0,101,4,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
33,1,0,447,1,0,180,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,1,0,62,0,0,404,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
30,2,0,148,0,0,206,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
34,2,0,79,1,0,219,3,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,2,0,9,1,0,262,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
32,3,0,578,0,1,29,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
29,1,0,-382,1,0,35,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
50,1,0,888,0,1,160,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
58,2,0,382,0,0,460,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30,3,0,1390,0,0,552,4,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
52,1,0,-104,0,1,124,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
39,3,0,22,1,0,493,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
43,2,0,-36,1,0,190,1,104,1,failure,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
51,2,0,130,0,0,547,3,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
38,2,0,77,0,0,441,4,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,2,0,1031,0,0,7,1,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,1,0,92,0,1,469,7,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
40,3,0,1063,1,1,264,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37,2,0,0,1,1,101,3,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
30,2,0,282,1,1,148,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,3,0,1394,1,0,115,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
27,2,0,16,0,0,193,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,2,0,975,1,0,102,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
47,3,0,12276,0,0,77,5,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,2,0,313,1,0,172,2,343,3,other,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
52,2,0,1648,1,0,172,3,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43,2,0,6,0,0,58,1,264,1,failure,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31,1,0,1127,1,0,43,1,349,1,failure,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
54,2,0,1070,0,0,373,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59,2,0,1040,0,0,123,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
51,2,0,50,1,1,121,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
32,3,0,62,1,0,45,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
42,2,0,-755,1,1,312,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
46,2,0,4707,1,0,93,8,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,2,0,925,0,0,240,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1,0,0,1,0,73,5,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
39,1,0,867,1,0,481,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31,3,0,-201,1,0,81,4,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,2,0,120,1,0,245,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,2,0,61,0,1,21,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
42,2,0,0,1,0,471,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57,1,0,687,1,1,107,3,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
38,3,0,38,0,0,105,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,2,0,2806,0,0,294,1,93,5,other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,2,0,-27,1,0,289,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
48,3,0,2498,0,0,98,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
33,2,0,390,0,0,460,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
59,2,0,-423,1,1,84,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23,2,0,1587,1,1,502,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37,2,0,288,1,0,159,6,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
40,2,0,822,1,1,155,2,245,3,failure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,2,0,-222,1,0,112,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,2,0,197,1,0,251,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2,0,159,1,0,345,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
39,2,0,681,1,0,170,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,1,1,0,0,1,125,2,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
38,1,0,495,1,0,297,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60,2,0,414,0,0,147,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
38,3,0,151,1,0,50,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
26,2,0,2572,1,0,620,1,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
32,2,0,320,1,0,198,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
35,3,0,304,1,0,274,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,2,0,1299,0,0,515,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37,2,0,740,1,0,434,3,342,2,failure,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
36,2,0,537,0,1,206,6,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
34,2,0,1581,1,1,52,11,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2,0,708,1,0,339,5,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37,1,0,178,1,1,72,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31,2,0,671,1,0,193,3,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
34,1,0,3,1,0,26,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
28,2,0,981,1,0,225,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,3,0,1042,1,0,419,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
80,1,0,1021,0,0,37,1,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
59,2,0,1035,1,1,223,1,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
54,3,0,1114,1,0,1195,2,175,1,other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29,3,0,98,0,0,170,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
39,2,0,24,1,0,79,4,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
30,2,0,486,0,0,335,3,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,2,0,727,1,0,246,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
48,2,0,-205,1,1,112,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
26,2,0,895,1,0,820,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
55,1,0,319,0,0,124,3,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36,2,0,206,1,0,183,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,2,0,-414,1,0,1369,3,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
35,1,1,-1489,1,1,177,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,3,0,0,0,0,74,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
26,2,0,249,1,0,235,3,262,5,failure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,3,0,927,0,0,282,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
43,1,0,515,1,0,182,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,2,0,1060,1,0,87,2,318,3,failure,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
49,2,0,308,0,0,266,5,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
34,2,0,808,1,1,20,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
27,1,0,431,1,0,286,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,2,0,396,1,0,104,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,2,0,-89,1,0,75,1,368,1,failure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
40,2,0,-253,1,0,177,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
39,2,0,0,1,0,793,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
19,1,0,60,0,0,253,1,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
40,2,0,695,1,0,270,1,348,10,failure,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
25,3,0,1141,1,0,718,1,347,1,failure,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
38,3,0,791,1,0,89,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
62,1,0,1381,0,0,1020,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,2,0,0,1,0,198,13,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
40,2,0,-28,1,1,289,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
56,3,0,412,0,0,179,6,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,3,0,310,0,0,179,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
52,2,0,1319,0,0,37,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
33,2,0,0,1,1,83,12,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
38,2,0,-314,1,0,66,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27,2,0,511,1,0,85,5,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
54,2,0,-152,1,1,14,11,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35,2,0,907,0,1,97,4,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
41,1,0,22,1,0,152,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,2,0,0,0,1,11,21,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55,3,0,8044,1,0,175,5,333,19,other,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
56,2,0,1854,1,0,45,1,342,2,failure,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
33,2,0,1794,1,0,360,1,173,1,other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
42,2,0,2,0,0,249,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,1,0,2321,0,0,600,2,99,5,failure,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35,2,0,144,0,0,163,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,2,0,1,1,1,200,3,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,2,0,762,0,0,312,3,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
48,3,0,16,1,1,214,1,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
38,2,0,20,0,0,147,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
47,2,0,2070,1,1,136,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
48,3,0,308,1,0,125,5,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
57,1,0,1617,1,0,96,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
30,2,0,39,1,0,101,3,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
39,1,0,332,1,0,277,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31,3,0,713,0,0,162,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,2,0,2885,1,0,63,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,2,0,968,1,0,272,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
58,3,0,4150,0,0,363,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
42,3,0,687,0,0,667,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
33,2,0,333,0,0,80,6,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
55,1,0,1821,0,0,224,2,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
34,2,0,-436,1,0,317,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,1,0,6929,0,0,341,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
